name;priceDM;sale_price;picture;product_category;sku
Пенка-гель Моё солнышко Медовая дыня 400мл с 12месяцев;1 490 ₸;1 490 ₸;https://static.detmir.st/media_out/182/257/3257182/450/0.jpg?1652264525001;Детский мир>Гигиена и уход>Косметика и гигиена>Косметика для купания;3257182
Средство для купания малыша AQA baby Шампунь 2в1 250мл;1 679 ₸;1 269 ₸;https://static.detmir.st/media_pim/498/188/3188498/450/0.jpg?1671112312889;Детский мир>Гигиена и уход>Косметика и гигиена>Косметика для купания;3188498
Крем Моё солнышко с экстрактом ромашки 100 мл;829 ₸;829 ₸;https://static.detmir.st/media_out/741/035/35741/450/0.jpg?1657944214794;Детский мир>Гигиена и уход>Косметика и гигиена>Уход за кожей ребенка;35741
Средство для купания и шампунь DR.TUTTELLE с морскими водорослями 500мл;5 890 ₸;5 890 ₸;https://static.detmir.st/media_out/371/257/4257371/450/0.jpg?1652264661076;Детский мир>Гигиена и уход>Косметика и гигиена>Косметика для купания;4257371
Кондиционер для белья Mamas Liebe Premium 1000мл;3 290 ₸;2 129 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Гигиена и уход>Бытовая химия детская;6089113
Крем Крем Детский детский 46 мл;459 ₸;459 ₸;https://static.detmir.st/media_pim/691/035/35691/450/0.jpg?1678807525715;Детский мир>Гигиена и уход>Косметика и гигиена>Уход за кожей ребенка;35691
Гель для стирки детских вещей Mamas Liebe Premium 1000мл;3 990 ₸;2 589 ₸;https://static.detmir.st/media_pim/112/089/6089112/450/0.jpg?1677601936836;Детский мир>Гигиена и уход>Бытовая химия детская;6089112
Пена для мытья посуды BioMio Bio-Foam без запаха 350мл;2 559 ₸;1 789 ₸;https://static.detmir.st/media_pim/123/108/4108123/450/0.jpg?1678366934750;Детский мир>Гигиена и уход>Бытовая химия детская;4108123
Крем-гель Моё солнышко для подмывания с пантенолом 200 мл;1 520 ₸;1 520 ₸;https://static.detmir.st/media_out/391/015/1015391/450/0.jpg?1652264472810;Детский мир>Гигиена и уход>Косметика и гигиена>Косметика для купания;1015391
Помада для губ EVO гигиеническая Пантенол;489 ₸;489 ₸;https://static.detmir.st/media_out/731/959/1959731/450/0.jpg?1652264480340;Детский мир>Гигиена и уход>Косметика и гигиена>Уход за кожей ребенка;1959731
Чистящий спрей Mr.Proper Бережная уборка универсальный 500мл;1 999 ₸;1 799 ₸;https://static.detmir.st/media_pim/271/092/3092271/450/0.jpg?1678371509100;Детский мир>Гигиена и уход>Бытовая химия детская;3092271
Пена для ванны AQA baby успокаивающая с лавандой 400мл;2 199 ₸;1 759 ₸;https://static.detmir.st/media_pim/505/188/3188505/450/0.jpg?1671112368843;Детский мир>Гигиена и уход>Косметика и гигиена>Косметика для купания;3188505
Капсулы для стрирки Ariel гелевые для чувствительной кожи В1 13шт;3 859 ₸;3 591 ₸;https://static.detmir.st/media_out/548/284/3284548/450/0.jpg?1652264527655;Детский мир>Гигиена и уход>Бытовая химия детская;3284548
Пена для купания DR.TUTTELLE 500мл DT009/N;4 890 ₸;3 069 ₸;https://static.detmir.st/media_out/018/464/3464018/450/0.jpg?1652264548372;Детский мир>Гигиена и уход>Косметика и гигиена>Косметика для купания;3464018
Помада для губ Лакомка Ягодный микс;639 ₸;639 ₸;https://static.detmir.st/media_out/211/551/2551211/450/0.jpg?1652264487021;Детский мир>Гигиена и уход>Косметика и гигиена>Уход за кожей ребенка;2551211
Пена для мытья посуды BioMio Bio-Foam Лемонграсс 350мл;2 559 ₸;1 699 ₸;https://static.detmir.st/media_out/124/108/4108124/450/0.jpg?1652264623482;Детский мир>Гигиена и уход>Бытовая химия детская;4108124
Гигиеническая помада Умкa с экстрактом ромашки;590 ₸;529 ₸;https://static.detmir.st/media_out/831/764/1764831/450/0.jpg?1652264477939;Детский мир>Гигиена и уход>Косметика и гигиена>Уход за кожей ребенка;1764831
Крем-гель Моё солнышко для подмывания с пантенолом 400 мл;2 290 ₸;2 290 ₸;https://static.detmir.st/media_out/401/015/1015401/450/0.jpg?1652264472810;Детский мир>Гигиена и уход>Косметика и гигиена>Косметика для купания;1015401
Гель для стирки DR.TUTTELLE 1000мл;7 900 ₸;7 109 ₸;https://static.detmir.st/media_out/529/175/3175529/450/0.jpg?1652264514028;Детский мир>Гигиена и уход>Бытовая химия детская;3175529
Гель-пена Мегамонстры 300мл 54920;1 119 ₸;999 ₸;https://static.detmir.st/media_out/341/427/3427341/450/0.jpg?1652264542011;Детский мир>Гигиена и уход>Косметика и гигиена>Косметика для купания;3427341
Крем AQA baby ультрапитательный 75мл 02012112;1 339 ₸;1 339 ₸;https://static.detmir.st/media_pim/517/188/3188517/450/0.jpg?1671111880526;Детский мир>Гигиена и уход>Косметика и гигиена>Уход за кожей ребенка;3188517
Экологичное средство для мытья посуды, овощей и фруктов BioMio BIO-CARE (с эфирным маслом мандарина и экстрактом хлопка) 450 мл;1 790 ₸;1 790 ₸;https://static.detmir.st/media_pim/031/326/326031/450/0.jpg?1678366690129;Детский мир>Гигиена и уход>Бытовая химия детская;326031
Крем-гель для душа Моё солнышко Абрикосовый остров 400мл;2 190 ₸;2 190 ₸;https://static.detmir.st/media_out/055/525/3525055/450/0.jpg?1652264556941;Детский мир>Гигиена и уход>Косметика и гигиена>Косметика для купания;3525055
Гель для купания Little Siberica детский 250мл;3 190 ₸;1 909 ₸;https://static.detmir.st/media_out/841/960/4960841/450/0.jpg?1659672380363;Детский мир>Гигиена и уход>Косметика и гигиена>Косметика для купания;4960841
Порошок стиральный Attack Multi Action сменный блок 720г;3 759 ₸;3 759 ₸;https://static.detmir.st/media_out/753/292/3292753/450/0.jpg?1652264528909;Детский мир>Гигиена и уход>Бытовая химия детская;3292753
Молочко для тела Siberica Биберика Неженка-Снеженкана увлажняющее детское 250мл;2 990 ₸;2 269 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Гигиена и уход>Косметика и гигиена>Уход за кожей ребенка;4960866
Гель для посуды Meine Liebe манго и лайм 500мл;909 ₸;719 ₸;https://static.detmir.st/media_pim/736/292/3292736/450/0.jpg?1678367221597;Детский мир>Гигиена и уход>Бытовая химия детская;3292736
Средство для подмывания Лапочка 300мл с 0месяцев 36300;1 289 ₸;1 289 ₸;https://static.detmir.st/media_out/654/108/3108654/450/0.jpg?1652264502802;Детский мир>Гигиена и уход>Косметика и гигиена>Косметика для купания;3108654
Кондиционер для белья BioMio Bio экологический Корица 1000мл;2 959 ₸;2 659 ₸;https://static.detmir.st/media_out/105/163/3163105/450/0.jpg?1652264512562;Детский мир>Гигиена и уход>Бытовая химия детская;3163105
