name,priceDM,sale_price,picture,product_category,sku
Помада для губ EVO гигиеническая Пантенол,489,439,https://static.detmir.st/media_pim/731/959/1959731/1500/0.jpg?1681727007913,Детский мир>Гигиена и уход>Косметика и гигиена>Уход за кожей ребенка,1959731
Гель Little Siberica для подмывания мальчиков 250мл,3 190 ₸,2 869 ₸,https://static.detmir.st/media_pim/856/960/4960856/1500/0.jpg?1681827916027,Детский мир>Гигиена и уход>Косметика и гигиена>Косметика для купания,4960856
Крем EVO Пантенол универсальный 46мл,959,859,https://static.detmir.st/media_pim/401/326/326401/450/0.jpg?1678807101866,Детский мир>Гигиена и уход>Косметика и гигиена>Уход за кожей ребенка,326401
Пенка для купания Моё солнышко Медовая дыня 200 мл,790,709,https://static.detmir.st/media_pim/821/035/35821/450/0.jpg?1681556650246,Детский мир>Гигиена и уход>Косметика и гигиена>Косметика для купания,35821
Крем Моё солнышко детский Пантенол 100 мл,1 690 ₸,1 519 ₸,https://static.detmir.st/media_out/881/699/699881/450/0.jpg?1657944257864,Детский мир>Гигиена и уход>Косметика и гигиена>Уход за кожей ребенка,699881
Соль для ванн DR.TUTTELLE морская натуральная 500г,1 390 ₸,1 179 ₸,https://static.detmir.st/media_pim/137/246/4246137/450/0.jpg?1681543582759,Детский мир>Гигиена и уход>Косметика и гигиена>Косметика для купания,4246137
Гель для стирки DR.TUTTELLE 1000мл,7 900 ₸,7 109 ₸,https://static.detmir.st/media_out/529/175/3175529/1500/0.jpg?1652264514028,Детский мир>Гигиена и уход>Бытовая химия детская,3175529
Пена для купания Siberica Биберика Баюшки-баю Перед сном детская 250мл,2 059 ₸,1 849 ₸,https://static.detmir.st/media_pim/870/960/4960870/450/0.jpg?1681981069581,Детский мир>Гигиена и уход>Косметика и гигиена>Косметика для купания,4960870
Порошок стиральный Meine Liebe гипоаллергенный для чувствительной кожи 1кг,4 159 ₸,3 319 ₸,https://static.detmir.st/media_out/521/751/3751521/450/0.jpg?1657946318759,Детский мир>Гигиена и уход>Бытовая химия детская,3751521
Cредство для стирки AQA baby жидкое антибактериальное 1000мл 2016104,3 289 ₸,3 289 ₸,https://static.detmir.st/media_pim/188/422/3422188/450/0.jpg?1678374911196,Детский мир>Гигиена и уход>Бытовая химия детская,3422188
Пенка для купания Моё солнышко Баю-баюшки перед сном 200мл,959,859,https://static.detmir.st/media_pim/801/035/35801/450/0.jpg?1681557096375,Детский мир>Гигиена и уход>Косметика и гигиена>Косметика для купания,35801
Гигиеническая помада Умкa с экстрактом ромашки,590,469,https://static.detmir.st/media_out/831/764/1764831/1500/0.jpg?1652264477939,Детский мир>Гигиена и уход>Косметика и гигиена>Уход за кожей ребенка,1764831
Средство для уборки Meine Liebe 500 мл,1 939 ₸,1 939 ₸,https://static.detmir.st/media_pim/249/002/3002249/450/0.jpg?1678371449030,Детский мир>Гигиена и уход>Бытовая химия детская,3002249
Крем-гель Моё солнышко для подмывания с пантенолом 200 мл,1 520 ₸,1 359 ₸,https://static.detmir.st/media_pim/391/015/1015391/450/0.jpg?1681556566031,Детский мир>Гигиена и уход>Косметика и гигиена>Косметика для купания,1015391
Крем DR.TUTTELLE для чувствительной и сухой кожи 125мл DT088,3 190 ₸,3 190 ₸,https://static.detmir.st/media_out/153/847/4847153/450/0.jpg?1655266181604,Детский мир>Гигиена и уход>Косметика и гигиена>Уход за кожей ребенка,4847153
Пена для мытья посуды BioMio Bio-Foam Лемонграсс 350мл,2 559 ₸,1 789 ₸,https://static.detmir.st/media_out/124/108/4108124/450/0.jpg?1652264623482,Детский мир>Гигиена и уход>Бытовая химия детская,4108124
Гель для купания DR.TUTTELLE для детей с мятой и солодкой 500мл,5 890 ₸,4 999 ₸,https://static.detmir.st/media_pim/374/257/4257374/450/0.jpg?1681822659247,Детский мир>Гигиена и уход>Косметика и гигиена>Косметика для купания,4257374
Ополаскиватель AQA baby антибактериальный 700мл 2016201,2 197 ₸,2 197 ₸,https://static.detmir.st/media_pim/189/422/3422189/450/0.jpg?1678374924758,Детский мир>Гигиена и уход>Бытовая химия детская,3422189
Крем-гель для купания AQA baby для малыша 250мл 02011107,1 939 ₸,1 739 ₸,https://static.detmir.st/media_pim/504/188/3188504/450/0.jpg?1681311856192,Детский мир>Гигиена и уход>Косметика и гигиена>Косметика для купания,3188504
Кондиционер для белья BioMio с эфирным маслом эвкалипта 1л,2 959 ₸,2 069 ₸,https://static.detmir.st/media_out/807/127/3127807/450/0.jpg?1652264505850,Детский мир>Гигиена и уход>Бытовая химия детская,3127807
Крем-гель для купания Лапочка 300мл с 0месяцев 36256,1 289 ₸,1 289 ₸,https://static.detmir.st/media_out/629/108/3108629/450/0.jpg?1652264502793,Детский мир>Гигиена и уход>Косметика и гигиена>Косметика для купания,3108629
Крем Моё солнышко с экстрактом ромашки 100 мл,829,739,https://static.detmir.st/media_out/741/035/35741/1500/0.jpg?1657944214794,Детский мир>Гигиена и уход>Косметика и гигиена>Уход за кожей ребенка,35741
Гель для подмывания Gufolino 200мл 4650070511430,2 448 ₸,2 199 ₸,https://static.detmir.st/media_pim/641/041/5041641/450/0.jpg?1681828035722,Детский мир>Гигиена и уход>Косметика и гигиена>Косметика для купания,5041641
Бальзам-помада для губ Моё солнышко Ваниль 2.8 г,419,369,https://static.detmir.st/media_pim/671/404/2404671/450/0.jpg?1681727111239,Детский мир>Гигиена и уход>Косметика и гигиена>Уход за кожей ребенка,2404671
Средство для купания малыша AQA baby Шампунь 2в1 250мл,1 679 ₸,1 339 ₸,https://static.detmir.st/media_pim/498/188/3188498/450/0.jpg?1681311820001,Детский мир>Гигиена и уход>Косметика и гигиена>Косметика для купания,3188498
Средство моющее Meine Liebe с дезинфицирующим эффектом 300г,1 689 ₸,1 519 ₸,https://static.detmir.st/media_pim/206/477/3477206/1500/0.jpg?1678371468867,Детский мир>Гигиена и уход>Бытовая химия детская,3477206
Гель для купания DR.TUTTELLE для детей с целебными травами 500мл,5 890 ₸,4 999 ₸,https://static.detmir.st/media_pim/394/257/4257394/450/0.jpg?1681822671207,Детский мир>Гигиена и уход>Косметика и гигиена>Косметика для купания,4257394
Капсулы для стрирки Ariel гелевые для чувствительной кожи В1 13шт,3 859 ₸,3 591 ₸,https://static.detmir.st/media_out/548/284/3284548/450/0.jpg?1652264527655,Детский мир>Гигиена и уход>Бытовая химия детская,3284548
Гель для купания DR.TUTTELLE для детей с целебными травами 260мл,3 790 ₸,3 219 ₸,https://static.detmir.st/media_out/375/257/4257375/450/0.jpg?1652264661076,Детский мир>Гигиена и уход>Косметика и гигиена>Косметика для купания,4257375
Крем Little Siberica детский 75мл,2 990 ₸,2 689 ₸,https://static.detmir.st/media_out/852/960/4960852/1500/0.jpg?1659672382539,Детский мир>Гигиена и уход>Косметика и гигиена>Уход за кожей ребенка,4960852
Средство для мытья поверхностей AQA baby с антибактериальным эффектом 500мл 02016404,1 419 ₸,1 129 ₸,https://static.detmir.st/media_pim/287/335/3335287/450/0.jpg?1678370615648,Детский мир>Гигиена и уход>Бытовая химия детская,3335287
Масло-спрей Моё солнышко с алоэ 200 мл,1 690 ₸,1 519 ₸,https://static.detmir.st/media_pim/801/709/1709801/450/0.jpg?1678871276348,Детский мир>Гигиена и уход>Косметика и гигиена>Уход за кожей ребенка,1709801
